Date,Open,High,Low,Close,Volume
2014-03-10,4365.49,4417.8,4346.83,4370.84,129388400
2014-03-11,4384.74,4386.73,4343.95,4349.72,102575400
2014-03-12,4322.76,4327.85,4273.38,4306.26,123684500
2014-03-13,4315.39,4319.64,4250.51,4250.51,112881900
2014-03-14,4220.65,4236.58,4183.0,4216.37,184194100
2014-03-17,4216.91,4277.06,4211.62,4271.96,105750500
2014-03-18,4264.34,4341.84,4250.47,4313.26,125862400
2014-03-19,4312.87,4329.48,4295.06,4308.06,102362300
2014-03-20,4277.12,4328.18,4261.42,4327.91,144369900
2014-03-21,4333.45,4353.39,4323.27,4335.28,181677900
2014-03-24,4321.99,4332.17,4266.98,4276.34,130239400
2014-03-25,4286.76,4351.61,4286.76,4344.12,115775900
2014-03-26,4358.04,4398.48,4353.86,4385.15,100125800
2014-03-27,4374.94,4390.17,4359.29,4379.06,135638200
2014-03-28,4391.71,4411.38,4388.16,4411.26,99527500
2014-03-31,4426.83,4430.9,4390.77,4391.5,89922800
2014-04-01,4408.74,4440.04,4401.29,4426.72,110908200
2014-04-02,4429.39,4438.63,4421.5,4430.86,103632600
2014-04-03,4430.68,4469.84,4417.35,4449.33,98980900
2014-04-04,4459.87,4496.54,4447.0,4484.55,113377600
2014-04-07,4453.19,4464.04,4432.29,4436.08,127786600
2014-04-08,4443.21,4448.43,4384.66,4424.83,149398000
2014-04-09,4431.36,4454.74,4426.39,4442.68,96745100
2014-04-10,4456.71,4466.19,4408.61,4413.49,103990700
2014-04-11,4378.93,4384.03,4333.87,4365.86,138154100
2014-04-14,4345.62,4384.56,4319.28,4384.56,132160900
2014-04-15,4380.5,4404.04,4344.03,4345.35,122058300
2014-04-16,4388.85,4405.66,4375.05,4405.66,122699300
2014-04-17,4412.41,4432.64,4392.06,4431.81,120776700
2014-04-22,4451.91,4488.05,4443.9,4484.21,104076000
2014-04-23,4479.71,4480.62,4449.01,4451.08,116615800
2014-04-24,4474.32,4499.32,4440.63,4479.54,143874900
2014-04-25,4459.17,4473.48,4431.38,4443.63,95383500
2014-04-28,4455.05,4477.62,4444.46,4460.53,90359100
2014-04-29,4463.6,4504.14,4449.94,4497.68,119189200
2014-04-30,4473.94,4491.29,4470.75,4487.39,137774800
2014-05-02,4473.83,4485.1,4447.44,4458.17,117261200
2014-05-05,4453.52,4467.37,4400.91,4462.69,83750800
2014-05-06,4474.91,4477.86,4420.71,4428.07,125181200
2014-05-07,4414.34,4453.22,4402.78,4446.44,134882300
2014-05-08,4455.28,4507.24,4440.86,4507.24,127264600
2014-05-09,4491.18,4496.67,4465.77,4477.28,155409900
2014-05-12,4467.38,4495.72,4463.05,4493.65,124775600
2014-05-13,4504.51,4511.35,4492.46,4505.02,126209200
2014-05-14,4505.54,4506.56,4489.41,4501.04,97814900
2014-05-15,4497.13,4512.62,4438.49,4444.93,144233600
2014-05-16,4446.68,4456.31,4418.59,4456.28,139689200
2014-05-19,4447.68,4476.41,4418.05,4469.76,115554200
2014-05-20,4459.09,4473.1,4445.73,4452.35,89702000
2014-05-21,4436.11,4473.28,4424.69,4469.03,110746200
2014-05-22,4473.56,4481.98,4451.78,4478.21,97409600
2014-05-23,4479.59,4495.76,4468.89,4493.15,84298600
2014-05-26,4504.26,4526.93,4496.43,4526.93,53064100
2014-05-27,4516.11,4536.48,4511.46,4529.75,94160200
2014-05-28,4527.12,4536.83,4517.88,4531.63,84469400
2014-05-29,4523.41,4533.5,4515.46,4530.51,67042000
2014-05-30,4512.57,4524.92,4495.79,4519.57,133957200
2014-06-02,4523.9,4529.35,4502.12,4515.89,121760600
2014-06-03,4512.88,4516.02,4499.0,4503.69,97730200
2014-06-04,4494.13,4508.26,4470.47,4501.0,100369000
2014-06-05,4504.03,4577.7,4487.48,4548.73,148434000
2014-06-06,4553.31,4586.68,4539.53,4581.12,127889500
2014-06-09,4580.94,4590.66,4570.41,4589.12,66662900
2014-06-10,4589.9,4598.65,4579.06,4595.0,85719200
2014-06-11,4580.73,4583.64,4552.63,4555.11,123035200
2014-06-12,4552.0,4573.98,4545.22,4554.4,97945400
2014-06-13,4550.19,4555.86,4506.93,4543.28,99692700
2014-06-16,4523.52,4540.68,4509.52,4510.05,95236800
2014-06-17,4524.25,4538.24,4508.46,4536.07,95996300
2014-06-18,4540.1,4550.93,4529.53,4530.37,99269700
2014-06-19,4565.11,4581.95,4558.07,4563.04,130906800
2014-06-20,4555.51,4574.92,4541.34,4541.34,188834000
2014-06-23,4540.52,4540.52,4494.36,4515.57,113645600
2014-06-24,4529.54,4536.11,4513.1,4518.34,95139000
2014-06-25,4494.36,4496.67,4448.27,4460.6,124298200
2014-06-26,4470.78,4473.43,4412.18,4439.63,105956700
2014-06-27,4447.17,4461.47,4426.59,4436.99,91027500
2014-06-30,4443.03,4457.57,4407.18,4422.84,101095200
2014-07-01,4438.77,4462.43,4430.26,4461.12,104764000
2014-07-02,4460.62,4467.79,4436.11,4444.72,131935500
2014-07-03,4446.7,4490.72,4437.36,4489.88,110971500
2014-07-04,4482.22,4489.81,4468.98,4468.98,65868000
2014-07-07,4453.76,4463.06,4404.24,4405.76,86253100
2014-07-08,4418.17,4423.78,4342.5,4342.53,108090300
2014-07-09,4353.53,4362.56,4329.14,4359.84,100385500
2014-07-10,4357.77,4357.77,4277.58,4301.26,133558400
2014-07-11,4309.65,4330.48,4299.37,4316.5,96055500
2014-07-14,4327.66,4355.76,4324.06,4350.04,78369700
2014-07-15,4344.5,4352.58,4303.47,4305.31,101075800
2014-07-16,4322.96,4374.22,4322.96,4369.06,106369100
2014-07-17,4345.98,4362.28,4311.12,4316.12,102510700
2014-07-18,4296.84,4335.31,4284.42,4335.31,111179000
2014-07-21,4334.62,4336.79,4295.36,4304.74,78393400
2014-07-22,4323.71,4373.7,4315.66,4369.52,99480800
2014-07-23,4360.2,4396.7,4356.3,4376.32,84995400
2014-07-24,4376.69,4415.29,4347.76,4410.65,109270400
2014-07-25,4390.85,4395.38,4317.49,4330.55,96448300
2014-07-28,4352.5,4358.47,4308.26,4344.77,80021000
2014-07-29,4349.43,4389.76,4332.3,4365.58,85744300
2014-07-30,4360.18,4378.7,4303.66,4312.3,117320300
2014-07-31,4335.2,4337.74,4238.27,4246.14,222485200
2014-08-01,4236.35,4243.07,4182.02,4202.78,224455200
2014-08-04,4222.78,4240.12,4204.66,4217.22,127194400
2014-08-05,4240.57,4252.68,4217.62,4232.88,132162200
2014-08-06,4207.2,4222.76,4169.8,4207.14,137276800
2014-08-07,4209.61,4209.61,4146.27,4149.83,135520200
2014-08-08,4114.09,4165.26,4109.31,4147.81,124099100
2014-08-11,4182.75,4206.27,4165.35,4197.7,97124600
2014-08-12,4188.05,4193.15,4150.9,4162.16,93578700
2014-08-13,4187.46,4204.38,4178.79,4194.79,96498300
2014-08-14,4176.93,4217.39,4166.18,4205.43,88592900
2014-08-15,4216.9,4256.34,4168.08,4174.36,110744200
2014-08-18,4227.88,4241.86,4211.38,4230.65,73943500
2014-08-19,4243.83,4258.83,4235.28,4254.45,65903800
2014-08-20,4250.28,4254.84,4216.96,4240.79,70065700
2014-08-21,4247.32,4292.93,4231.66,4292.93,89019500
2014-08-22,4291.06,4291.17,4233.15,4252.8,88085100
2014-08-25,4299.5,4342.11,4286.61,4342.11,66624700
2014-08-26,4336.29,4395.94,4333.12,4393.41,102347700
2014-08-27,4384.53,4401.52,4379.8,4395.26,88620000
2014-08-28,4385.71,4393.58,4352.93,4366.04,110098700
2014-08-29,4380.61,4393.6,4337.13,4381.04,102400900
2014-09-01,4383.62,4391.08,4358.26,4379.73,71668900
2014-09-02,4389.4,4403.22,4373.32,4378.33,88312100
2014-09-03,4394.66,4443.53,4394.07,4421.87,119605200
2014-09-04,4409.16,4509.58,4401.25,4494.94,152520000
2014-09-05,4492.91,4498.16,4470.2,4486.49,105969500
2014-09-08,4484.4,4489.02,4463.79,4474.93,84582900
2014-09-09,4465.1,4482.91,4446.04,4452.37,94413900
2014-09-10,4442.69,4459.78,4434.93,4450.79,80385100
2014-09-11,4463.0,4466.15,4411.07,4440.9,90346100
2014-09-12,4449.68,4452.31,4419.44,4441.7,77012200
2014-09-15,4425.63,4440.92,4418.73,4428.63,77011900
2014-09-16,4426.15,4426.15,4391.08,4409.15,86246100
2014-09-17,4432.65,4444.83,4421.94,4431.41,103391900
2014-09-18,4440.33,4470.48,4435.66,4464.7,104375600
2014-09-19,4491.54,4492.39,4451.91,4461.22,158927900
2014-09-22,4446.91,4464.31,4434.58,4442.55,86943400
2014-09-23,4430.3,4430.78,4351.3,4359.35,110550700
2014-09-24,4364.0,4416.63,4347.05,4413.72,98862200
2014-09-25,4413.64,4430.5,4346.71,4355.28,118481600
2014-09-26,4361.37,4411.99,4340.63,4394.75,96004000
2014-09-29,4389.83,4401.07,4334.01,4358.07,84697000
2014-09-30,4375.38,4435.07,4369.26,4416.24,126214700
2014-10-01,4400.61,4427.76,4354.14,4365.27,150171900
2014-10-02,4361.83,4371.06,4242.67,4242.67,168748300
2014-10-03,4280.22,4297.41,4260.63,4281.74,105832200
2014-10-06,4317.92,4319.31,4279.49,4286.52,103757200
2014-10-07,4277.41,4277.41,4208.66,4209.14,140455300
2014-10-08,4198.02,4213.11,4153.68,4168.12,145706200
2014-10-09,4222.98,4222.98,4123.18,4141.45,191315500
2014-10-10,4114.52,4125.13,4065.5,4073.71,213912600
2014-10-13,4033.74,4104.0,4030.57,4078.7,136272000
2014-10-14,4053.08,4097.9,4012.82,4088.25,157157300
2014-10-15,4090.48,4096.58,3933.16,3939.72,225462800
2014-10-16,3968.41,3987.14,3789.11,3918.62,304167300
2014-10-17,3934.19,4040.7,3916.8,4033.18,230358700
2014-10-20,4023.76,4030.15,3962.06,3991.24,143988900
2014-10-21,3968.79,4081.73,3965.46,4081.24,159668100
2014-10-22,4090.94,4110.48,4064.08,4105.09,142186700
2014-10-23,4086.02,4166.46,4047.32,4157.68,162948200
2014-10-24,4137.92,4153.07,4119.27,4128.9,116217700
2014-10-27,4170.84,4171.53,4065.93,4096.74,126568700
2014-10-28,4107.57,4127.87,4098.74,4112.67,134538100
2014-10-29,4126.97,4134.83,4106.14,4110.64,135705400
2014-10-30,4138.08,4151.11,4051.86,4141.24,248771100
2014-10-31,4213.47,4246.93,4181.96,4233.09,182457000
2014-11-03,4225.81,4238.46,4185.41,4194.03,123590300
2014-11-04,4177.2,4208.52,4118.5,4130.19,142148700
2014-11-05,4163.51,4214.35,4145.61,4208.42,126747900
2014-11-06,4193.48,4275.3,4180.32,4227.68,163811600
2014-11-07,4238.87,4239.56,4161.15,4189.89,144094600
2014-11-10,4184.18,4224.83,4174.98,4222.82,123847500
2014-11-11,4227.12,4252.92,4223.68,4244.1,99662200
2014-11-12,4232.34,4242.62,4175.29,4179.88,122989000
2014-11-13,4203.67,4220.74,4153.17,4187.95,131579800
2014-11-14,4208.11,4208.13,4164.79,4202.46,109621000
2014-11-17,4169.61,4239.11,4166.4,4226.1,95508800
2014-11-18,4230.41,4267.66,4223.32,4262.38,101914700
2014-11-19,4263.33,4289.17,4251.04,4266.19,83273700
2014-11-20,4264.61,4264.73,4201.47,4234.21,110207200
2014-11-21,4245.65,4356.11,4240.19,4347.23,197869900
2014-11-24,4355.97,4400.34,4348.83,4368.44,117173100
2014-11-25,4369.31,4403.55,4361.18,4382.31,122591400
2014-11-26,4382.88,4399.41,4364.59,4373.42,95096700
2014-11-27,4375.42,4396.2,4374.58,4382.34,95289500
2014-11-28,4378.32,4390.18,4353.6,4390.18,104492600
2014-12-01,4354.19,4383.19,4334.81,4377.33,95799400
2014-12-02,4396.75,4422.77,4373.03,4388.3,101308700
2014-12-03,4384.04,4405.83,4378.88,4391.86,87190000
2014-12-04,4399.94,4427.74,4310.69,4323.89,144554000
2014-12-05,4366.22,4422.85,4359.32,4419.48,125876600
2014-12-08,4400.17,4407.95,4375.48,4375.48,77425600
2014-12-09,4332.73,4342.12,4260.07,4263.94,149779500
2014-12-10,4280.34,4306.72,4216.18,4227.91,116124400
2014-12-11,4225.33,4249.12,4196.53,4225.86,135257400
2014-12-12,4197.48,4202.52,4103.49,4108.93,135838300
2014-12-15,4094.46,4144.31,4000.8,4005.38,149438700
2014-12-16,4027.51,4094.19,3926.34,4093.2,248244700
2014-12-17,4052.23,4131.81,4035.3,4111.91,143182000
2014-12-18,4186.26,4249.49,4159.95,4249.49,214450700
2014-12-19,4282.39,4291.2,4202.07,4241.65,214972700
2014-12-22,4255.88,4295.15,4239.36,4254.43,86938900
2014-12-23,4264.54,4314.97,4259.21,4314.97,81670200
2014-12-24,4309.75,4316.39,4295.02,4295.85,14317600
2014-12-29,4301.66,4317.93,4249.95,4317.93,74896000
2014-12-30,4293.9,4296.02,4245.54,4245.54,56575600
2014-12-31,4256.17,4275.58,4255.33,4272.75,18497800
2015-01-02,4294.05,4311.0,4224.34,4252.29,69809300
2015-01-05,4221.99,4276.92,4105.45,4111.36,137887700
2015-01-06,4129.89,4151.41,4076.16,4083.5,130814400
2015-01-07,4111.73,4144.95,4080.78,4112.73,121316600
2015-01-08,4176.16,4270.11,4163.63,4260.19,154417100
2015-01-09,4249.26,4272.83,4149.14,4179.07,139011800
2015-01-12,4196.78,4252.27,4165.15,4228.24,129743900
2015-01-13,4204.77,4310.58,4197.81,4290.28,127789000
2015-01-14,4227.46,4302.22,4207.37,4223.24,151689400
2015-01-15,4262.94,4338.73,4119.35,4323.2,187411300
2015-01-16,4303.55,4387.22,4294.76,4379.62,174122800
2015-01-19,4388.67,4423.25,4367.24,4394.93,107393400
2015-01-20,4406.96,4463.51,4405.94,4446.02,141375600
2015-01-21,4455.01,4484.82,4406.72,4484.82,160196600
2015-01-22,4486.76,4569.55,4462.17,4552.8,208073500
2015-01-23,4588.49,4673.3,4585.64,4640.69,222514400
2015-01-26,4620.0,4678.83,4616.61,4675.13,127771700
2015-01-27,4671.76,4679.26,4592.62,4624.21,145807700
2015-01-28,4660.45,4660.88,4582.58,4610.94,130618600
2015-01-29,4571.05,4632.38,4571.05,4631.43,117222200
2015-01-30,4655.95,4660.71,4583.68,4604.25,142104300
2015-02-02,4613.31,4646.55,4584.37,4627.67,123784000
2015-02-03,4651.07,4701.52,4645.15,4677.9,146301200
2015-02-04,4682.81,4696.3,4651.78,4696.3,130750800
2015-02-05,4654.56,4705.1,4647.85,4703.3,121316800
2015-02-06,4698.84,4707.24,4675.37,4691.03,154635000
2015-02-09,4652.16,4659.26,4611.15,4651.08,138917900
2015-02-10,4663.46,4716.49,4636.08,4695.65,127662600
2015-02-11,4687.87,4694.44,4659.46,4679.38,94464200
2015-02-12,4670.08,4746.75,4664.03,4726.2,159105400
2015-02-13,4748.04,4779.54,4741.2,4759.36,161376000
2015-02-16,4757.52,4766.47,4747.22,4751.95,99362700
2015-02-17,4720.93,4766.67,4683.19,4753.99,109444600
2015-02-18,4782.59,4806.68,4775.87,4799.03,140858300
2015-02-19,4788.4,4841.69,4770.17,4833.28,128577800
2015-02-20,4821.38,4837.93,4780.81,4830.9,140055500
2015-02-23,4872.13,4875.97,4832.36,4862.3,102128000
2015-02-24,4865.68,4899.52,4843.96,4886.44,106329800
2015-02-25,4885.0,4894.6,4863.22,4882.22,117214700
2015-02-26,4884.89,4910.62,4877.24,4910.62,105228900
2015-02-27,4905.77,4951.48,4903.09,4951.48,120717900
2015-03-02,4937.43,4950.59,4900.11,4917.32,149942900
2015-03-03,4922.43,4936.47,4863.92,4869.25,116619800
2015-03-04,4882.94,4917.35,4856.14,4917.35,117022000
2015-03-05,4929.04,4974.64,4926.09,4963.51,108151700
2015-03-06,4953.68,4986.88,4949.88,4964.35,134221500
2015-03-09,4940.64,4950.42,4917.46,4937.2,119543200
2015-03-10,4930.06,4941.38,4869.45,4881.95,132780600
2015-03-11,4900.37,5003.58,4900.33,4997.75,144167500
2015-03-12,4990.96,5000.94,4981.28,4987.33,112062500
2015-03-13,4997.94,5010.8,4969.47,5010.46,105602100
2015-03-16,5019.02,5071.68,5019.02,5061.16,109124000
2015-03-17,5065.62,5074.83,5006.93,5028.93,132932500
2015-03-18,5032.18,5041.32,5001.37,5033.42,127395500
2015-03-19,5029.97,5059.68,5006.82,5037.18,122169000
2015-03-20,5044.42,5106.04,5036.27,5087.49,185669400
2015-03-23,5078.25,5078.25,5036.23,5054.52,112901000
2015-03-24,5040.86,5103.3,5032.78,5088.28,130680800
2015-03-25,5073.28,5087.3,5012.87,5020.99,124717600
2015-03-26,4992.55,5006.35,4932.53,5006.35,161978600
2015-03-27,5020.09,5048.37,5003.31,5034.06,142337500
2015-03-30,5052.25,5097.59,5045.36,5083.52,112697900
2015-03-31,5073.99,5098.86,5028.38,5033.64,126492200
2015-04-01,5009.63,5110.79,5007.68,5062.22,121105100
2015-04-02,5068.06,5080.53,5059.42,5074.14,77337100
2015-04-07,5106.36,5166.77,5096.0,5151.19,111763000
2015-04-08,5146.78,5168.03,5128.18,5136.86,95958600
2015-04-09,5156.16,5208.95,5154.6,5208.95,100086000
2015-04-10,5224.22,5240.65,5210.61,5240.46,120562700
2015-04-13,5236.11,5262.74,5222.4,5254.12,116785400
2015-04-14,5252.48,5260.78,5192.89,5218.06,262666600
2015-04-15,5230.98,5269.5,5217.04,5254.35,259448500
2015-04-16,5246.75,5255.24,5214.94,5224.49,164371600
2015-04-17,5214.33,5238.91,5132.71,5143.26,188551300
2015-04-20,5154.91,5187.59,5151.12,5187.59,116468000
2015-04-21,5205.1,5243.57,5172.76,5192.64,139757100
2015-04-22,5210.7,5225.86,5146.27,5211.09,126766700
2015-04-23,5217.08,5226.17,5146.68,5178.91,128135000
2015-04-24,5202.63,5225.39,5166.81,5201.45,132942200
2015-04-27,5198.79,5283.71,5135.89,5268.91,128430000
2015-04-28,5256.79,5256.79,5138.3,5173.38,146716900
2015-04-29,5176.67,5202.56,5034.83,5039.39,149347400
2015-04-30,5040.51,5069.04,4987.26,5046.49,207097200
2015-05-04,5060.5,5112.86,5013.53,5081.97,110373300
2015-05-05,5074.42,5133.17,4969.97,4974.07,158058300
2015-05-06,4968.14,5013.21,4936.34,4981.59,169169600
2015-05-07,4945.82,4981.99,4874.9,4967.22,186569200
2015-05-08,4999.48,5094.01,4981.41,5090.39,148505400
2015-05-11,5050.92,5050.92,5008.89,5027.87,105803700
2015-05-12,4988.85,4992.92,4922.02,4974.65,130251300
2015-05-13,4996.19,5045.54,4944.39,4961.86,125480600
2015-05-14,4942.49,5043.69,4905.7,5029.31,106266300
2015-05-15,5049.56,5066.57,4965.86,4993.82,118689900
2015-05-18,4996.96,5026.28,4932.01,5012.31,99355700
2015-05-19,5040.45,5124.5,5040.45,5117.3,131121300
2015-05-20,5106.26,5139.06,5089.43,5133.3,92775200
2015-05-21,5120.88,5148.87,5104.21,5146.7,76471600
2015-05-22,5147.41,5155.28,5121.69,5142.89,88052800
2015-05-25,5139.65,5139.65,5099.13,5117.17,21000700
2015-05-26,5122.87,5146.03,5062.47,5083.54,106516600
2015-05-27,5105.86,5193.77,5086.36,5182.53,121961600
2015-05-28,5157.25,5164.24,5096.53,5137.83,94177200
2015-05-29,5137.02,5144.73,5006.46,5007.89,161991900
2015-06-01,5029.05,5060.49,4989.94,5025.3,97082300
2015-06-02,5051.68,5051.68,4960.72,5004.46,121140700
2015-06-03,5016.37,5088.14,4991.27,5034.17,113879500
2015-06-04,5006.19,5044.75,4916.45,4987.13,129401400
2015-06-05,4951.8,4966.45,4894.17,4920.74,117606600
2015-06-08,4906.17,4917.52,4857.66,4857.66,100424300
2015-06-09,4849.12,4868.42,4783.92,4850.22,137312600
2015-06-10,4831.03,4956.74,4811.54,4934.91,125031000
2015-06-11,4926.77,5022.1,4917.92,4971.37,133827300
2015-06-12,4962.22,4973.07,4852.36,4901.19,118044300
2015-06-15,4844.95,4871.07,4805.1,4815.36,106993300
2015-06-16,4778.21,4857.63,4748.93,4839.86,122656600
2015-06-17,4845.73,4858.05,4773.19,4790.62,108775800
2015-06-18,4777.91,4805.01,4712.97,4803.48,135723200
2015-06-19,4807.58,4870.52,4799.27,4815.37,183933200
2015-06-22,4926.63,5010.39,4911.86,4998.61,170982500
2015-06-23,5045.57,5078.51,5024.26,5057.68,129386400
2015-06-24,5060.58,5065.74,5001.67,5045.35,137708100
2015-06-25,4996.63,5087.08,4996.63,5041.71,128574400
2015-06-26,5010.22,5095.04,4985.88,5059.17,105581800
2015-06-29,4821.45,4946.62,4819.03,4869.82,171663100
2015-06-30,4849.39,4892.48,4789.61,4790.2,167742900
2015-07-01,4849.43,4941.61,4813.69,4883.19,151634100
2015-07-02,4898.55,4903.51,4833.14,4835.56,100577600
2015-07-03,4836.46,4847.38,4780.55,4808.22,86776200
2015-07-06,4709.01,4775.49,4699.17,4711.54,136187400
2015-07-07,4712.63,4724.54,4602.16,4604.64,163782600
2015-07-08,4611.86,4671.87,4601.9,4639.02,144187300
2015-07-09,4667.21,4777.03,4655.45,4757.22,121520700
2015-07-10,4884.05,4922.63,4850.94,4903.07,139526500
2015-07-13,4985.14,5010.58,4959.62,4998.1,124421200
2015-07-14,4995.36,5032.47,4981.02,5032.47,88560800
2015-07-15,5027.91,5055.6,5017.83,5047.24,93627300
2015-07-16,5071.9,5147.4,5067.75,5121.5,123015200
2015-07-17,5138.98,5138.98,5110.48,5124.39,102644300
2015-07-20,5134.16,5184.74,5130.97,5142.49,79072100
2015-07-21,5153.85,5157.24,5093.77,5106.57,88546500
2015-07-22,5070.67,5101.22,5070.67,5082.57,89515800
2015-07-23,5122.85,5122.85,5067.82,5086.74,76980800
2015-07-24,5075.25,5120.64,5051.14,5057.36,104074600
2015-07-27,5030.89,5033.91,4924.29,4927.6,117642300
2015-07-28,4958.46,4997.15,4937.65,4977.32,111978000
2015-07-29,5006.01,5021.44,4970.28,5017.44,118376700
2015-07-30,5049.24,5061.53,5000.97,5046.42,145978900
2015-07-31,5063.47,5083.64,5035.38,5082.61,121244500
2015-08-03,5076.8,5125.71,5066.15,5120.52,102330900
2015-08-04,5114.63,5114.63,5075.88,5112.14,120699400
2015-08-05,5135.31,5202.76,5134.37,5196.73,122479600
2015-08-06,5186.55,5217.8,5177.95,5192.11,85599700
2015-08-07,5187.87,5190.35,5152.89,5154.75,92833800
2015-08-10,5179.84,5197.65,5133.63,5195.41,75338800
2015-08-11,5184.21,5184.21,5094.48,5099.03,101544800
2015-08-12,5051.49,5051.72,4907.33,4925.43,148968600
2015-08-13,5006.01,5023.94,4972.58,4986.85,95687200
2015-08-14,4987.06,5017.22,4940.73,4956.47,75630400
2015-08-17,4996.76,5025.71,4923.01,4984.83,80693900
2015-08-18,4972.79,5000.28,4956.12,4971.25,67103200
2015-08-19,4939.3,4949.12,4884.1,4884.1,91668100
2015-08-20,4867.45,4882.11,4774.87,4783.55,116307600
2015-08-21,4704.27,4775.72,4630.99,4630.99,156577700
2015-08-24,4465.48,4540.13,4230.49,4383.46,323292800
2015-08-25,4458.09,4596.24,4431.83,4564.86,221636500
2015-08-26,4499.23,4582.21,4430.75,4501.05,156232400
2015-08-27,4612.27,4686.67,4589.52,4658.18,152983100
2015-08-28,4663.98,4675.13,4624.11,4675.13,102147900
2015-08-31,4636.44,4657.76,4608.62,4652.95,90060900
2015-09-01,4586.33,4599.23,4499.49,4541.16,138326600
2015-09-02,4558.0,4599.76,4517.81,4554.92,103217500
2015-09-03,4601.75,4692.3,4589.98,4653.79,135856000
2015-09-04,4607.91,4611.05,4500.95,4523.08,133313100
2015-09-07,4563.85,4587.59,4524.99,4549.64,67094800
2015-09-08,4581.66,4655.08,4575.61,4598.26,99964700
2015-09-09,4707.41,4733.05,4662.88,4664.59,111082900
2015-09-10,4615.72,4665.83,4584.29,4596.53,111380500
2015-09-11,4618.59,4618.59,4545.14,4548.72,97934200
2015-09-14,4554.71,4596.75,4513.5,4518.15,100294700
2015-09-15,4529.96,4591.47,4502.21,4569.37,102194600
2015-09-16,4610.16,4653.34,4604.08,4645.84,99264400
2015-09-17,4660.17,4665.99,4629.2,4655.14,92433200
2015-09-18,4623.1,4623.1,4495.05,4535.85,248859900
2015-09-21,4526.28,4605.26,4526.28,4585.5,103003700
2015-09-22,4582.92,4582.92,4415.97,4428.51,158626000
2015-09-23,4427.79,4488.27,4400.42,4432.83,143884400
2015-09-24,4434.7,4455.05,4309.42,4347.24,172337200
2015-09-25,4423.12,4514.42,4413.71,4480.66,134147500
2015-09-28,4452.24,4470.07,4337.28,4357.05,134411100
2015-09-29,4297.19,4377.22,4278.57,4343.73,148574600
2015-09-30,4433.76,4474.72,4413.08,4455.29,160356000
2015-10-01,4518.03,4528.16,4408.12,4426.54,149269600
2015-10-02,4472.5,4518.39,4386.1,4458.88,143984300
2015-10-05,4543.07,4631.84,4528.02,4616.9,142138000
2015-10-06,4610.43,4684.79,4589.29,4660.64,137140900
2015-10-07,4680.85,4730.3,4654.28,4667.34,154754500
2015-10-08,4657.24,4687.19,4643.92,4675.91,109749100
2015-10-09,4723.28,4737.69,4693.25,4701.39,129585900
2015-10-12,4705.22,4713.41,4663.34,4688.7,96002100
2015-10-13,4667.51,4667.51,4598.11,4643.38,116870400
2015-10-14,4608.42,4660.43,4580.84,4609.03,117314200
2015-10-15,4651.77,4683.75,4622.45,4675.29,113311300
2015-10-16,4702.56,4718.91,4680.22,4702.79,108928800
2015-10-19,4697.52,4744.97,4684.52,4704.07,88461400
2015-10-20,4708.19,4711.95,4649.98,4673.81,93237900
2015-10-21,4691.37,4716.57,4642.94,4695.1,104452800
2015-10-22,4675.15,4816.99,4670.1,4802.18,154484900
2015-10-23,4840.32,4947.02,4840.32,4923.64,168459100
2015-10-26,4908.33,4924.24,4881.05,4897.13,98118000
2015-10-27,4885.09,4896.46,4847.07,4847.07,110995600
2015-10-28,4857.85,4907.84,4848.5,4890.58,110846300
2015-10-29,4892.88,4899.84,4841.39,4885.82,188704100
2015-10-30,4895.03,4909.16,4865.16,4897.66,122869800
2015-11-02,4848.86,4936.85,4845.12,4916.21,113864200
2015-11-03,4920.02,4936.18,4895.84,4936.18,106982700
2015-11-04,4951.19,4992.97,4942.08,4948.29,141136400
2015-11-05,4967.94,5008.06,4935.22,4980.04,174743800
2015-11-06,4964.88,5011.65,4930.92,4984.15,150861200
2015-11-09,4978.84,4983.77,4906.48,4911.17,101330800
2015-11-10,4937.37,4942.62,4873.45,4912.16,112797400
2015-11-11,4919.1,4973.9,4917.09,4952.51,116077400
2015-11-12,4941.26,4963.38,4851.04,4856.65,122599900
2015-11-13,4835.69,4860.53,4762.33,4807.95,114037800
2015-11-16,4756.92,4824.02,4751.03,4804.31,108609700
2015-11-17,4850.29,4937.31,4840.75,4937.31,119347400
2015-11-18,4901.12,4918.14,4879.36,4906.72,97351700
2015-11-19,4943.9,4962.45,4901.07,4915.1,103597200
2015-11-20,4929.34,4934.29,4879.49,4910.97,114731300
2015-11-23,4901.68,4905.33,4860.73,4889.12,96366200
2015-11-24,4863.81,4865.42,4773.98,4820.28,115225800
2015-11-25,4830.22,4911.83,4821.51,4892.99,116198900
2015-11-26,4884.35,4956.08,4883.27,4946.02,93265600
2015-11-27,4919.01,4961.45,4908.9,4930.14,73739100
2015-11-30,4917.15,4974.36,4901.29,4957.6,113125600
2015-12-01,4960.38,4968.31,4897.87,4914.53,127971100
2015-12-02,4925.24,4942.12,4886.86,4905.76,135040300
2015-12-03,4895.64,4975.71,4730.21,4730.21,204118500
2015-12-04,4715.69,4740.47,4670.99,4714.79,158222700
2015-12-07,4746.26,4803.48,4733.34,4756.41,103508000
2015-12-08,4750.42,4757.2,4656.56,4681.86,145488000
2015-12-09,4695.9,4714.64,4619.49,4637.45,171226800
2015-12-10,4617.54,4661.04,4596.34,4635.06,139944600
2015-12-11,4617.18,4630.27,4527.26,4549.56,151768100
